     2    0.12113E+04    0.52830E-01    0.16664E-05    0.34435E+01
     3    0.11290E+04    0.86626E-01    0.33257E-05    0.43416E+01
     4    0.10525E+04    0.97687E-01    0.55320E-05    0.44716E+01
     5    0.99352E+03    0.86919E-01    0.82862E-05    0.41440E+01
     6    0.95052E+03    0.64346E-01    0.11594E-04    0.36168E+01
     7    0.92069E+03    0.40919E-01    0.15455E-04    0.30312E+01
     8    0.90057E+03    0.23457E-01    0.19871E-04    0.24607E+01
     9    0.88787E+03    0.13565E-01    0.24843E-04    0.19684E+01
    10    0.88104E+03    0.93834E-02    0.30373E-04    0.15893E+01
    11    0.87870E+03    0.79638E-02    0.36460E-04    0.13312E+01
    12    0.87961E+03    0.75278E-02    0.43107E-04    0.11822E+01
    13    0.88278E+03    0.69327E-02    0.50315E-04    0.11244E+01
    14    0.88793E+03    0.61894E-02    0.58086E-04    0.11323E+01
    15    0.89500E+03    0.55978E-02    0.66421E-04    0.11781E+01
    16    0.90387E+03    0.53946E-02    0.75322E-04    0.12383E+01
    17    0.91428E+03    0.55648E-02    0.84792E-04    0.13057E+01
    18    0.92595E+03    0.60305E-02    0.94830E-04    0.13770E+01
    19    0.93858E+03    0.67140E-02    0.10544E-03    0.14492E+01
    20    0.95189E+03    0.75374E-02    0.11662E-03    0.15189E+01
    21    0.96563E+03    0.84388E-02    0.12838E-03    0.15835E+01
    22    0.97974E+03    0.94209E-02    0.14071E-03    0.16426E+01
    23    0.99421E+03    0.10502E-01    0.15362E-03    0.16962E+01
    24    0.10090E+04    0.11701E-01    0.16711E-03    0.17444E+01
    25    0.10242E+04    0.13036E-01    0.18118E-03    0.17873E+01
    26    0.10397E+04    0.14526E-01    0.19584E-03    0.18248E+01
    27    0.10556E+04    0.16189E-01    0.21107E-03    0.18572E+01
    28    0.10717E+04    0.18044E-01    0.22689E-03    0.18844E+01
    29    0.10882E+04    0.20109E-01    0.24330E-03    0.19064E+01
    30    0.11050E+04    0.22403E-01    0.26029E-03    0.19235E+01
    31    0.11220E+04    0.24942E-01    0.27787E-03    0.19355E+01
    32    0.11393E+04    0.27729E-01    0.29603E-03    0.19420E+01
    33    0.11570E+04    0.30766E-01    0.31479E-03    0.19424E+01
    34    0.11748E+04    0.34053E-01    0.33413E-03    0.19363E+01
    35    0.11929E+04    0.37592E-01    0.35407E-03    0.19230E+01
    36    0.12113E+04    0.41382E-01    0.37459E-03    0.19020E+01
    37    0.12299E+04    0.45426E-01    0.39571E-03    0.18729E+01
    38    0.12487E+04    0.49725E-01    0.41742E-03    0.18350E+01
    39    0.12677E+04    0.54279E-01    0.43972E-03    0.17879E+01
    40    0.12869E+04    0.59089E-01    0.46261E-03    0.17309E+01
    41    0.13063E+04    0.64157E-01    0.48610E-03    0.16636E+01
    42    0.13259E+04    0.69485E-01    0.51017E-03    0.15855E+01
    43    0.13457E+04    0.75079E-01    0.53484E-03    0.14959E+01
